chipName,chipTime,class,x,y,w,h,conf,lat,lon,verification
20190321_183347_0f02_3B_Visual_clip_r2049c1537,21-Mar-2019 18:33:47,none,,,,,,,,
20190321_183347_0f02_3B_Visual_clip_r2049c2049,21-Mar-2019 18:33:47,none,,,,,,,,
20190321_183347_0f02_3B_Visual_clip_r2049c2561,21-Mar-2019 18:33:47,none,,,,,,,,
20190321_183347_0f02_3B_Visual_clip_r2049c3073,21-Mar-2019 18:33:47,boat,408840.607968,2699840.81616,6.444544,7.719936,0.603301,24.4093204384195,-81.8991005359198,
20190321_183347_0f02_3B_Visual_clip_r2561c0513,21-Mar-2019 18:33:47,none,,,,,,,,
20190321_183347_0f02_3B_Visual_clip_r2561c1025,21-Mar-2019 18:33:47,none,,,,,,,,
20190321_183347_0f02_3B_Visual_clip_r2561c1537,21-Mar-2019 18:33:47,none,,,,,,,,
20190321_183347_0f02_3B_Visual_clip_r2561c2049,21-Mar-2019 18:33:47,none,,,,,,,,
20190321_183347_0f02_3B_Visual_clip_r2561c2561,21-Mar-2019 18:33:47,none,,,,,,,,
20190321_183347_0f02_3B_Visual_clip_r2561c3073,21-Mar-2019 18:33:47,none,,,,,,,,
20190321_183347_0f02_3B_Visual_clip_r3073c2049,21-Mar-2019 18:33:47,none,,,,,,,,
20190321_183347_0f02_3B_Visual_clip_r3073c2561,21-Mar-2019 18:33:47,none,,,,,,,,
20190321_183347_0f02_3B_Visual_clip_r3073c3073,21-Mar-2019 18:33:47,none,,,,,,,,
20190322_151123_0f4b_3B_Visual_clip_r0513c1537,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_0f4b_3B_Visual_clip_r0513c2049,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_0f4b_3B_Visual_clip_r0513c2561,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_0f4b_3B_Visual_clip_r0513c3073,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_0f4b_3B_Visual_clip_r0513c3585,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_0f4b_3B_Visual_clip_r0513c4097,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_0f4b_3B_Visual_clip_r1025c0001,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_0f4b_3B_Visual_clip_r1025c0513,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_0f4b_3B_Visual_clip_r1025c1025,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_0f4b_3B_Visual_clip_r1025c1537,22-Mar-2019 15:11:23,boat,404608.886496,2702626.62096,8.162304,4.4416,0.799409,24.4342242370596,-81.9410200542902,
20190322_151123_0f4b_3B_Visual_clip_r1025c2049,22-Mar-2019 15:11:23,boat,405708.141792,2703598.044192,8.200704,9.296384,0.999139,24.4430638028934,-81.9302415488489,
20190322_151123_0f4b_3B_Visual_clip_r1025c2561,22-Mar-2019 15:11:23,boat,408550.69872,2702883.026976,7.03232,7.519744,0.995142,24.4367766104216,-81.9021549601546,
20190322_151123_0f4b_3B_Visual_clip_r1025c3073,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_0f4b_3B_Visual_clip_r1025c3585,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_0f4b_3B_Visual_clip_r1537c0001,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_0f4b_3B_Visual_clip_r1537c0513,22-Mar-2019 15:11:23,boat_wake,401987.28624,2701125.228576,12.90752,34.687488,0.384871,24.4205028664561,-81.9667755816166,
20190322_151123_0f4b_3B_Visual_clip_r1537c1025,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_0f4b_3B_Visual_clip_r1537c1537,22-Mar-2019 15:11:23,boat,404608.459488,2702614.177824,6.150656,3.90144,0.969978,24.4341118425016,-81.9410234323027,
20190322_151123_0f4b_3B_Visual_clip_r1537c1537,22-Mar-2019 15:11:23,boat,404475.33744,2702472.653856,7.918592,9.589248,0.998994,24.4328256300296,-81.9423270249326,
20190322_151123_0f4b_3B_Visual_clip_r1537c2049,22-Mar-2019 15:11:23,boat,405576.220896,2702463.831072,6.339584,7.582208,0.836805,24.4328132022803,-81.9314676297709,
20190322_151123_0f4b_3B_Visual_clip_r1537c2561,22-Mar-2019 15:11:23,boat_wake,407402.253024,2701937.557536,22.56896,14.811136,0.932189,24.4281704475295,-81.9134218483546,
20190322_151123_0f4b_3B_Visual_clip_r1537c3073,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_0f4b_3B_Visual_clip_r1537c3585,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_0f4b_3B_Visual_clip_r2049c0001,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_0f4b_3B_Visual_clip_r2049c0513,22-Mar-2019 15:11:23,boat,401982.185184,2701074.317856,8.162816,8.909824,0.39978,24.4200427958994,-81.9668223884556,
20190322_151123_0f4b_3B_Visual_clip_r2049c1025,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_0f4b_3B_Visual_clip_r2049c1537,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_0f4b_3B_Visual_clip_r2049c2049,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_0f4b_3B_Visual_clip_r2049c2561,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_0f4b_3B_Visual_clip_r2049c3073,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_0f4b_3B_Visual_clip_r2049c3585,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_0f4b_3B_Visual_clip_r2561c0001,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_0f4b_3B_Visual_clip_r2561c0513,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_0f4b_3B_Visual_clip_r2561c1025,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_0f4b_3B_Visual_clip_r2561c1537,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_0f4b_3B_Visual_clip_r2561c2049,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_0f4b_3B_Visual_clip_r2561c2561,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_0f4b_3B_Visual_clip_r2561c3073,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_0f4b_3B_Visual_clip_r3073c1025,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_0f4b_3B_Visual_clip_r3073c1537,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_0f4b_3B_Visual_clip_r3073c2049,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_0f4b_3B_Visual_clip_r3073c2561,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_0f4b_3B_Visual_clip_r3073c3073,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_1_0f4b_3B_Visual_clip_r0001c0513,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_1_0f4b_3B_Visual_clip_r0001c1025,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_1_0f4b_3B_Visual_clip_r0001c1537,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_1_0f4b_3B_Visual_clip_r0001c2049,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_1_0f4b_3B_Visual_clip_r0513c0513,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_1_0f4b_3B_Visual_clip_r0513c1025,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_1_0f4b_3B_Visual_clip_r0513c1537,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_1_0f4b_3B_Visual_clip_r0513c2049,22-Mar-2019 15:11:23,boat,407501.087136,2707697.377824,5.69856,7.804928,0.913379,24.480190953954,-81.912821720717,
20190322_151123_1_0f4b_3B_Visual_clip_r0513c2561,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_1_0f4b_3B_Visual_clip_r0513c3073,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_1_0f4b_3B_Visual_clip_r1025c0001,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_1_0f4b_3B_Visual_clip_r1025c0513,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_1_0f4b_3B_Visual_clip_r1025c1025,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_1_0f4b_3B_Visual_clip_r1025c1537,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_1_0f4b_3B_Visual_clip_r1025c2049,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_1_0f4b_3B_Visual_clip_r1025c2561,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_1_0f4b_3B_Visual_clip_r1025c3073,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_1_0f4b_3B_Visual_clip_r1025c3585,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_1_0f4b_3B_Visual_clip_r1537c0001,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_1_0f4b_3B_Visual_clip_r1537c0513,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_1_0f4b_3B_Visual_clip_r1537c1025,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_1_0f4b_3B_Visual_clip_r1537c1537,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_1_0f4b_3B_Visual_clip_r1537c2049,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_1_0f4b_3B_Visual_clip_r1537c2561,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_1_0f4b_3B_Visual_clip_r1537c3073,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_1_0f4b_3B_Visual_clip_r1537c3585,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_1_0f4b_3B_Visual_clip_r2049c0001,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_1_0f4b_3B_Visual_clip_r2049c0513,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_1_0f4b_3B_Visual_clip_r2049c1025,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_1_0f4b_3B_Visual_clip_r2049c1537,22-Mar-2019 15:11:23,boat,405704.274336,2703622.927392,8.561152,9.444864,0.998427,24.4432882776312,-81.9302813487859,
20190322_151123_1_0f4b_3B_Visual_clip_r2049c2049,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_1_0f4b_3B_Visual_clip_r2049c2561,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_1_0f4b_3B_Visual_clip_r2049c3073,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_1_0f4b_3B_Visual_clip_r2049c3585,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_1_0f4b_3B_Visual_clip_r2561c0001,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_151123_1_0f4b_3B_Visual_clip_r2561c0513,22-Mar-2019 15:11:23,none,,,,,,,,
20190322_153944_1042_3B_Visual_clip_r1025c0513,22-Mar-2019 15:39:44,none,,,,,,,,
20190322_153944_1042_3B_Visual_clip_r1025c1025,22-Mar-2019 15:39:44,none,,,,,,,,
20190322_153944_1042_3B_Visual_clip_r1025c1537,22-Mar-2019 15:39:44,none,,,,,,,,
20190322_153944_1042_3B_Visual_clip_r1025c2049,22-Mar-2019 15:39:44,none,,,,,,,,
20190322_153944_1042_3B_Visual_clip_r1537c0001,22-Mar-2019 15:39:44,none,,,,,,,,
20190322_153944_1042_3B_Visual_clip_r1537c0513,22-Mar-2019 15:39:44,none,,,,,,,,
20190322_153944_1042_3B_Visual_clip_r1537c1025,22-Mar-2019 15:39:44,boat_wake,403352.616672,2705154.989856,18.594304,18.130432,0.677622,24.4569790932947,-81.9535834283012,
20190322_153944_1042_3B_Visual_clip_r1537c1537,22-Mar-2019 15:39:44,none,,,,,,,,
20190322_153944_1042_3B_Visual_clip_r1537c2049,22-Mar-2019 15:39:44,none,,,,,,,,
20190322_153944_1042_3B_Visual_clip_r1537c2561,22-Mar-2019 15:39:44,none,,,,,,,,
20190322_153944_1042_3B_Visual_clip_r1537c3073,22-Mar-2019 15:39:44,none,,,,,,,,
20190322_153944_1042_3B_Visual_clip_r2049c0001,22-Mar-2019 15:39:44,none,,,,,,,,
20190322_153944_1042_3B_Visual_clip_r2049c0513,22-Mar-2019 15:39:44,none,,,,,,,,
20190322_153944_1042_3B_Visual_clip_r2049c1025,22-Mar-2019 15:39:44,none,,,,,,,,
20190322_153944_1042_3B_Visual_clip_r2049c1537,22-Mar-2019 15:39:44,boat,404728.312032,2702674.673952,8.96256,10.208768,0.97598,24.4346655050838,-81.9398452787451,
20190322_153944_1042_3B_Visual_clip_r2049c1537,22-Mar-2019 15:39:44,boat,404480.057568,2702506.013472,7.591936,9.714176,0.953265,24.4331271756288,-81.9422827055461,
20190322_153944_1042_3B_Visual_clip_r2049c1537,22-Mar-2019 15:39:44,boat,404614.486752,2702651.994912,8.58368,9.241088,0.999109,24.4344537213956,-81.9409665148093,
20190322_153944_1042_3B_Visual_clip_r2049c2049,22-Mar-2019 15:39:44,boat,405940.6968,2703524.93904,8.459776,11.486208,0.997536,24.4424177142076,-81.9279426674977,
20190322_153944_1042_3B_Visual_clip_r2049c2049,22-Mar-2019 15:39:44,boat,405708.335328,2703622.877472,8.779264,10.12736,0.997914,24.4432880732309,-81.9302412856044,
20190322_153944_1042_3B_Visual_clip_r2049c2561,22-Mar-2019 15:39:44,boat,408549.88464,2702915.589408,6.458368,8.755712,0.38811,24.437070622307,-81.9021650827736,
20190322_153944_1042_3B_Visual_clip_r2049c3073,22-Mar-2019 15:39:44,boat,409282.306272,2702635.742496,7.573504,11.06944,0.996265,24.4345863344262,-81.8949225217399,
20190322_153944_1042_3B_Visual_clip_r2561c0001,22-Mar-2019 15:39:44,none,,,,,,,,
20190322_153944_1042_3B_Visual_clip_r2561c0513,22-Mar-2019 15:39:44,none,,,,,,,,
20190322_153944_1042_3B_Visual_clip_r2561c1025,22-Mar-2019 15:39:44,none,,,,,,,,
20190322_153944_1042_3B_Visual_clip_r2561c1537,22-Mar-2019 15:39:44,boat_wake,405123.067104,2702047.472928,54.670848,32.01536,0.743872,24.4290256659545,-81.9359096672585,
20190322_153944_1042_3B_Visual_clip_r2561c1537,22-Mar-2019 15:39:44,boat_wake,405028.503264,2701342.934304,24.78336,15.85408,0.703645,24.4226575078677,-81.9367954029298,
20190322_153944_1042_3B_Visual_clip_r2561c1537,22-Mar-2019 15:39:44,boat,404669.839584,2702439.32496,9.120768,10.54208,0.790107,24.4325365894289,-81.9404062804368,
20190322_153944_1042_3B_Visual_clip_r2561c2049,22-Mar-2019 15:39:44,none,,,,,,,,
20190322_153944_1042_3B_Visual_clip_r2561c2561,22-Mar-2019 15:39:44,none,,,,,,,,
20190322_153944_1042_3B_Visual_clip_r2561c3073,22-Mar-2019 15:39:44,none,,,,,,,,
20190322_153944_1042_3B_Visual_clip_r3073c0001,22-Mar-2019 15:39:44,boat,400920.314592,2700891.000096,6.920192,11.308032,0.902293,24.4183200851409,-81.9772824676132,
20190322_153944_1042_3B_Visual_clip_r3073c0513,22-Mar-2019 15:39:44,none,,,,,,,,
20190322_153944_1042_3B_Visual_clip_r3073c1025,22-Mar-2019 15:39:44,none,,,,,,,,
20190322_153944_1042_3B_Visual_clip_r3073c1537,22-Mar-2019 15:39:44,none,,,,,,,,
20190322_153944_1042_3B_Visual_clip_r3073c2049,22-Mar-2019 15:39:44,none,,,,,,,,
20190322_153944_1042_3B_Visual_clip_r3073c2561,22-Mar-2019 15:39:44,none,,,,,,,,
20190322_153944_1042_3B_Visual_clip_r3073c3073,22-Mar-2019 15:39:44,none,,,,,,,,
20190322_153944_1042_3B_Visual_clip_r3585c0001,22-Mar-2019 15:39:44,none,,,,,,,,
20190322_153944_1042_3B_Visual_clip_r3585c0513,22-Mar-2019 15:39:44,none,,,,,,,,
20190322_153944_1042_3B_Visual_clip_r3585c1025,22-Mar-2019 15:39:44,none,,,,,,,,
20190322_153944_1042_3B_Visual_clip_r3585c1537,22-Mar-2019 15:39:44,none,,,,,,,,
20190322_153944_1042_3B_Visual_clip_r3585c2049,22-Mar-2019 15:39:44,none,,,,,,,,
20190322_153944_1042_3B_Visual_clip_r3585c2561,22-Mar-2019 15:39:44,none,,,,,,,,
20190322_153944_1042_3B_Visual_clip_r3585c3073,22-Mar-2019 15:39:44,none,,,,,,,,
20190322_153944_1042_3B_Visual_clip_r4097c1537,22-Mar-2019 15:39:44,none,,,,,,,,
20190322_153944_1042_3B_Visual_clip_r4097c2049,22-Mar-2019 15:39:44,none,,,,,,,,
20190322_153944_1042_3B_Visual_clip_r4097c2561,22-Mar-2019 15:39:44,none,,,,,,,,
20190323_151217_1054_3B_Visual_clip_r0513c1537,23-Mar-2019 15:12:17,none,,,,,,,,
20190323_151217_1054_3B_Visual_clip_r0513c2049,23-Mar-2019 15:12:17,none,,,,,,,,
20190323_151217_1054_3B_Visual_clip_r0513c2561,23-Mar-2019 15:12:17,none,,,,,,,,
20190323_151217_1054_3B_Visual_clip_r0513c3073,23-Mar-2019 15:12:17,none,,,,,,,,
20190323_151217_1054_3B_Visual_clip_r0513c3585,23-Mar-2019 15:12:17,none,,,,,,,,
20190323_151217_1054_3B_Visual_clip_r0513c4097,23-Mar-2019 15:12:17,none,,,,,,,,
20190323_151217_1054_3B_Visual_clip_r1025c0001,23-Mar-2019 15:12:17,none,,,,,,,,
20190323_151217_1054_3B_Visual_clip_r1025c0513,23-Mar-2019 15:12:17,none,,,,,,,,
20190323_151217_1054_3B_Visual_clip_r1025c1025,23-Mar-2019 15:12:17,none,,,,,,,,
20190323_151217_1054_3B_Visual_clip_r1025c1537,23-Mar-2019 15:12:17,none,,,,,,,,
20190323_151217_1054_3B_Visual_clip_r1025c2049,23-Mar-2019 15:12:17,boat,405954.754272,2703690.85008,6.52544,7.844864,0.966664,24.4439168367174,-81.927814965173,
20190323_151217_1054_3B_Visual_clip_r1025c2049,23-Mar-2019 15:12:17,boat,405888.998112,2703794.769696,8.255488,7.85664,0.995271,24.4448513092494,-81.9284704987602,
20190323_151217_1054_3B_Visual_clip_r1025c2561,23-Mar-2019 15:12:17,none,,,,,,,,
20190323_151217_1054_3B_Visual_clip_r1025c3073,23-Mar-2019 15:12:17,none,,,,,,,,
20190323_151217_1054_3B_Visual_clip_r1025c3585,23-Mar-2019 15:12:17,boat,410812.845792,2704583.514912,8.793088,8.148992,0.946935,24.4522646249941,-81.8799473923034,
20190323_151217_1054_3B_Visual_clip_r1025c3585,23-Mar-2019 15:12:17,boat,410578.160352,2704737.94128,7.111168,8.86272,0.99881,24.4536457073246,-81.8822723664508,
20190323_151217_1054_3B_Visual_clip_r1025c4097,23-Mar-2019 15:12:17,none,,,,,,,,
20190323_151217_1054_3B_Visual_clip_r1537c0001,23-Mar-2019 15:12:17,none,,,,,,,,
20190323_151217_1054_3B_Visual_clip_r1537c0513,23-Mar-2019 15:12:17,none,,,,,,,,
20190323_151217_1054_3B_Visual_clip_r1537c1025,23-Mar-2019 15:12:17,none,,,,,,,,
20190323_151217_1054_3B_Visual_clip_r1537c1537,23-Mar-2019 15:12:17,boat,405200.158944,2702328.444192,7.268864,7.48288,0.983283,24.4315676980509,-81.9351679868256,
20190323_151217_1054_3B_Visual_clip_r1537c1537,23-Mar-2019 15:12:17,boat,404471.700192,2702515.330848,6.619648,7.950336,0.994852,24.4332108031653,-81.9423657657318,
20190323_151217_1054_3B_Visual_clip_r1537c2049,23-Mar-2019 15:12:17,boat,406241.024736,2702299.404576,8.586752,7.118848,0.994804,24.4313685652205,-81.9248993438152,
20190323_151217_1054_3B_Visual_clip_r1537c2049,23-Mar-2019 15:12:17,boat,405623.638752,2702300.889888,7.506944,7.753728,0.99937,24.4313446281748,-81.9309891099546,
20190323_151217_1054_3B_Visual_clip_r1537c2561,23-Mar-2019 15:12:17,boat,407163.67536,2702711.295264,7.433216,6.867456,0.98744,24.4351435529047,-81.9158254990057,
20190323_151217_1054_3B_Visual_clip_r1537c2561,23-Mar-2019 15:12:17,boat,407773.2216,2702477.426976,5.577728,8.012288,0.959543,24.4330678552955,-81.9097977998649,
20190323_151217_1054_3B_Visual_clip_r1537c2561,23-Mar-2019 15:12:17,boat,407159.477472,2702730.12816,7.036928,7.528448,0.942823,24.4353133748128,-81.9158681352741,
20190323_151217_1054_3B_Visual_clip_r1537c2561,23-Mar-2019 15:12:17,boat,408540.4152,2702878.043424,6.417408,6.368768,0.99837,24.4367310007331,-81.9022560778065,
20190323_151217_1054_3B_Visual_clip_r1537c3073,23-Mar-2019 15:12:17,boat,410144.24496,2703078.65424,8.164352,7.975424,0.95839,24.4386361876952,-81.8864483340862,
20190323_151217_1054_3B_Visual_clip_r1537c3073,23-Mar-2019 15:12:17,boat,409604.496096,2703247.939872,7.929856,6.577664,0.950123,24.4401336543475,-81.8917833347236,
20190323_151217_1054_3B_Visual_clip_r1537c3073,23-Mar-2019 15:12:17,boat,409860.002016,2702785.28592,7.917568,9.245696,0.998413,24.4359704155471,-81.8892336118971,
20190323_151217_1054_3B_Visual_clip_r1537c3585,23-Mar-2019 15:12:17,boat_wake,410316.865248,2702981.958432,19.328,10.83904,0.911775,24.4377729274609,-81.8847394593388,
20190323_151217_1054_3B_Visual_clip_r1537c3585,23-Mar-2019 15:12:17,boat,410542.52208,2703416.654112,7.81824,8.037376,0.993882,24.4417115325137,-81.8825408521317,
20190323_151217_1054_3B_Visual_clip_r1537c3585,23-Mar-2019 15:12:17,boat,410929.64784,2703264.757536,10.00448,9.952768,0.99907,24.4403620353089,-81.878712515112,
20190323_151217_1054_3B_Visual_clip_r2049c0001,23-Mar-2019 15:12:17,none,,,,,,,,
20190323_151217_1054_3B_Visual_clip_r2049c0513,23-Mar-2019 15:12:17,none,,,,,,,,
20190323_151217_1054_3B_Visual_clip_r2049c1025,23-Mar-2019 15:12:17,none,,,,,,,,
20190323_151217_1054_3B_Visual_clip_r2049c1537,23-Mar-2019 15:12:17,none,,,,,,,,
20190323_151217_1054_3B_Visual_clip_r2049c2049,23-Mar-2019 15:12:17,none,,,,,,,,
20190323_151217_1054_3B_Visual_clip_r2049c2561,23-Mar-2019 15:12:17,none,,,,,,,,
20190323_151217_1054_3B_Visual_clip_r2049c3073,23-Mar-2019 15:12:17,boat_wake,409186.599648,2701958.9256,28.44416,10.459136,0.753163,24.4284686384347,-81.8958233929857,
20190323_151217_1054_3B_Visual_clip_r2049c3073,23-Mar-2019 15:12:17,boat,409325.10384,2701908.841248,7.952384,7.232,0.996337,24.4280244250059,-81.894454067602,
20190323_151217_1054_3B_Visual_clip_r2049c3585,23-Mar-2019 15:12:17,none,,,,,,,,
20190323_151217_1054_3B_Visual_clip_r2561c0001,23-Mar-2019 15:12:17,none,,,,,,,,
20190323_151217_1054_3B_Visual_clip_r2561c0513,23-Mar-2019 15:12:17,none,,,,,,,,
20190323_151217_1054_3B_Visual_clip_r2561c1025,23-Mar-2019 15:12:17,none,,,,,,,,
20190323_151217_1054_3B_Visual_clip_r2561c1537,23-Mar-2019 15:12:17,none,,,,,,,,
20190323_151217_1054_3B_Visual_clip_r2561c2049,23-Mar-2019 15:12:17,none,,,,,,,,
20190323_151217_1054_3B_Visual_clip_r2561c2561,23-Mar-2019 15:12:17,none,,,,,,,,
20190323_151217_1054_3B_Visual_clip_r2561c3073,23-Mar-2019 15:12:17,none,,,,,,,,
20190323_151217_1054_3B_Visual_clip_r2561c3585,23-Mar-2019 15:12:17,none,,,,,,,,
20190323_151217_1054_3B_Visual_clip_r3073c0001,23-Mar-2019 15:12:17,none,,,,,,,,
20190323_151217_1054_3B_Visual_clip_r3073c0513,23-Mar-2019 15:12:17,none,,,,,,,,
20190323_151217_1054_3B_Visual_clip_r3073c1025,23-Mar-2019 15:12:17,none,,,,,,,,
20190323_151217_1054_3B_Visual_clip_r3073c1537,23-Mar-2019 15:12:17,none,,,,,,,,
20190323_151217_1054_3B_Visual_clip_r3073c2049,23-Mar-2019 15:12:17,none,,,,,,,,
20190323_151217_1054_3B_Visual_clip_r3073c2561,23-Mar-2019 15:12:17,none,,,,,,,,
20190323_151217_1054_3B_Visual_clip_r3073c3073,23-Mar-2019 15:12:17,none,,,,,,,,
20190323_151217_1054_3B_Visual_clip_r3585c1537,23-Mar-2019 15:12:17,none,,,,,,,,
20190323_151218_1054_3B_Visual_clip_r0001c0513,23-Mar-2019 15:12:18,none,,,,,,,,
20190323_151218_1054_3B_Visual_clip_r0001c1025,23-Mar-2019 15:12:18,none,,,,,,,,
20190323_151218_1054_3B_Visual_clip_r0001c1537,23-Mar-2019 15:12:18,none,,,,,,,,
20190323_151218_1054_3B_Visual_clip_r0001c2049,23-Mar-2019 15:12:18,none,,,,,,,,
20190323_151218_1054_3B_Visual_clip_r0513c0513,23-Mar-2019 15:12:18,none,,,,,,,,
20190323_151218_1054_3B_Visual_clip_r0513c1025,23-Mar-2019 15:12:18,none,,,,,,,,
20190323_151218_1054_3B_Visual_clip_r0513c1537,23-Mar-2019 15:12:18,boat,405652.709856,2708011.334688,6.81216,7.08096,0.998037,24.4829148411244,-81.9310813496993,
20190323_151218_1054_3B_Visual_clip_r0513c2049,23-Mar-2019 15:12:18,none,,,,,,,,
20190323_151218_1054_3B_Visual_clip_r0513c2561,23-Mar-2019 15:12:18,none,,,,,,,,
20190323_151218_1054_3B_Visual_clip_r0513c3073,23-Mar-2019 15:12:18,none,,,,,,,,
20190323_151218_1054_3B_Visual_clip_r1025c0001,23-Mar-2019 15:12:18,none,,,,,,,,
20190323_151218_1054_3B_Visual_clip_r1025c0513,23-Mar-2019 15:12:18,none,,,,,,,,
20190323_151218_1054_3B_Visual_clip_r1025c1025,23-Mar-2019 15:12:18,boat_wake,403606.14192,2706111.84336,42.936832,46.586368,0.95512,24.4656357063192,-81.9511471561343,
20190323_151218_1054_3B_Visual_clip_r1025c1537,23-Mar-2019 15:12:18,none,,,,,,,,
20190323_151218_1054_3B_Visual_clip_r1025c2049,23-Mar-2019 15:12:18,none,,,,,,,,
20190323_151218_1054_3B_Visual_clip_r1025c2561,23-Mar-2019 15:12:18,none,,,,,,,,
20190323_151218_1054_3B_Visual_clip_r1025c3073,23-Mar-2019 15:12:18,none,,,,,,,,
20190323_151218_1054_3B_Visual_clip_r1025c3585,23-Mar-2019 15:12:18,none,,,,,,,,
20190323_151218_1054_3B_Visual_clip_r1537c0001,23-Mar-2019 15:12:18,none,,,,,,,,
20190323_151218_1054_3B_Visual_clip_r1537c0513,23-Mar-2019 15:12:18,none,,,,,,,,
20190323_151218_1054_3B_Visual_clip_r1537c1025,23-Mar-2019 15:12:18,none,,,,,,,,
20190323_151218_1054_3B_Visual_clip_r1537c1537,23-Mar-2019 15:12:18,none,,,,,,,,
20190323_151218_1054_3B_Visual_clip_r1537c2049,23-Mar-2019 15:12:18,none,,,,,,,,
20190323_151218_1054_3B_Visual_clip_r1537c2561,23-Mar-2019 15:12:18,none,,,,,,,,
20190323_151218_1054_3B_Visual_clip_r1537c3073,23-Mar-2019 15:12:18,none,,,,,,,,
